ID,probability
TEST_54251,0.16143405
TEST_54252,0.2641367
TEST_54253,0.5974669
TEST_54254,0.12103784
TEST_54255,0.5215031
TEST_54256,0.277872
TEST_54257,0.4444161
TEST_54258,0.34406424
TEST_54259,0.20866807
TEST_54260,0.51633275
TEST_54261,0.0013749616
TEST_54262,0.55189586
TEST_54263,0.3037319
TEST_54264,0.18181919
TEST_54265,0.29682043
TEST_54266,0.44368282
TEST_54267,0.049077142
TEST_54268,0.35361308
TEST_54269,0.31278077
TEST_54270,0.31146297
TEST_54271,0.30644387
TEST_54272,0.115589075
TEST_54273,0.16617075
TEST_54274,0.2029943
TEST_54275,0.27713567
TEST_54276,0.23703454
TEST_54277,0.32643703
TEST_54278,0.4021149
TEST_54279,0.37742952
TEST_54280,0.31460863
TEST_54281,0.29374567
TEST_54282,0.35841224
TEST_54283,0.11716633
TEST_54284,0.08058454
TEST_54285,0.26203683
TEST_54286,0.2764206
TEST_54287,0.0011993387
TEST_54288,0.31666464
TEST_54289,0.3010554
TEST_54290,0.2322697
TEST_54291,0.00060435996
TEST_54292,0.25059736
TEST_54293,0.49621537
TEST_54294,0.16917925
TEST_54295,0.0043951627
TEST_54296,0.57254285
TEST_54297,0.5134509
TEST_54298,0.3557753
TEST_54299,0.104061894
TEST_54300,0.14643411
TEST_54301,0.34354725
TEST_54302,0.388731
TEST_54303,0.22602859
TEST_54304,0.0014808205
TEST_54305,0.34011734
TEST_54306,0.33673695
TEST_54307,0.03375265
TEST_54308,0.44510248
TEST_54309,0.27667427
TEST_54310,0.36250877
TEST_54311,0.47381064
TEST_54312,0.0005962239
TEST_54313,0.39358774
TEST_54314,0.3081213
TEST_54315,0.32926944
TEST_54316,0.0971246
TEST_54317,0.52621996
TEST_54318,0.2898096
TEST_54319,0.23263632
TEST_54320,0.24820922
TEST_54321,0.08492758
TEST_54322,0.62946844
TEST_54323,0.48990992
TEST_54324,0.4578625
TEST_54325,0.18816933
TEST_54326,0.19687447
TEST_54327,0.3808819
TEST_54328,0.0005337905
TEST_54329,0.15409212
TEST_54330,0.37649384
TEST_54331,0.0005662741
TEST_54332,0.43771878
TEST_54333,0.24907598
TEST_54334,0.23230238
TEST_54335,0.49501228
TEST_54336,0.42359015
TEST_54337,0.1506179
TEST_54338,0.38993654
TEST_54339,0.47771376
TEST_54340,0.10840495
TEST_54341,0.0011004239
TEST_54342,0.43992463
TEST_54343,0.00029815652
TEST_54344,0.4801977
TEST_54345,0.5862045
TEST_54346,0.5341842
TEST_54347,0.3958019
TEST_54348,0.0005225221
TEST_54349,0.40127155
TEST_54350,0.0006559204
TEST_54351,0.19503403
TEST_54352,0.048010673
TEST_54353,0.0027440535
TEST_54354,0.47289422
TEST_54355,0.6539146
TEST_54356,0.17906997
TEST_54357,0.27466995
TEST_54358,0.44730216
TEST_54359,0.31489852
TEST_54360,0.22005986
TEST_54361,0.40796685
TEST_54362,0.3090632
TEST_54363,0.13767165
TEST_54364,0.09858124
TEST_54365,0.2704654
TEST_54366,0.00058005215
TEST_54367,0.374621
TEST_54368,0.21753019
TEST_54369,0.48870748
TEST_54370,0.29538214
TEST_54371,0.32215503
TEST_54372,0.06994828
TEST_54373,0.21876612
TEST_54374,0.15258214
TEST_54375,0.17856197
TEST_54376,0.55591875
TEST_54377,0.02081579
TEST_54378,0.19753723
TEST_54379,0.3156469
TEST_54380,0.3248958
TEST_54381,0.00047673736
TEST_54382,0.12749316
TEST_54383,0.30466282
TEST_54384,0.23996848
TEST_54385,0.19177876
TEST_54386,0.23848931
TEST_54387,0.24453865
TEST_54388,0.4900316
TEST_54389,0.34286547
TEST_54390,0.21434328
TEST_54391,0.18687302
TEST_54392,0.000449457
TEST_54393,0.15991758
TEST_54394,0.22969824
TEST_54395,0.4592909
TEST_54396,0.46957096
TEST_54397,0.4877893
TEST_54398,0.17937943
TEST_54399,0.35354203
TEST_54400,0.0015003071
TEST_54401,0.15390241
TEST_54402,0.43035027
TEST_54403,0.4689862
TEST_54404,0.015245972
TEST_54405,0.3250996
TEST_54406,0.2534957
TEST_54407,0.000469841
TEST_54408,0.00031019826
TEST_54409,0.46013525
TEST_54410,0.29860812
TEST_54411,0.3278335
TEST_54412,0.14736798
TEST_54413,0.14964846
TEST_54414,0.00023381926
TEST_54415,0.29961145
TEST_54416,0.3070445
TEST_54417,0.262281
TEST_54418,0.4343947
TEST_54419,0.57126397
TEST_54420,0.09944218
TEST_54421,0.0008049561
TEST_54422,0.094988585
TEST_54423,0.0028044682
TEST_54424,0.25640965
TEST_54425,0.50735056
TEST_54426,0.06644404
TEST_54427,0.11492712
TEST_54428,0.48437345
TEST_54429,0.6616214
TEST_54430,0.00057875743
TEST_54431,0.44223747
TEST_54432,0.00041028182
TEST_54433,0.5979447
TEST_54434,0.39665622
TEST_54435,0.33269864
TEST_54436,0.37640753
TEST_54437,0.0005493276
TEST_54438,0.00031145086
TEST_54439,0.635249
TEST_54440,0.23949447
TEST_54441,0.31136853
TEST_54442,0.22679527
TEST_54443,0.49674687
TEST_54444,0.20075472
TEST_54445,0.23220976
TEST_54446,0.3505617
TEST_54447,0.0006606889
TEST_54448,0.0011292886
TEST_54449,0.2784717
TEST_54450,0.4894795
TEST_54451,0.16986968
TEST_54452,0.49055448
TEST_54453,0.41652614
TEST_54454,0.3350669
TEST_54455,0.29366052
TEST_54456,0.18716167
TEST_54457,0.17305201
TEST_54458,0.31911737
TEST_54459,0.44734204
TEST_54460,0.24171971
TEST_54461,0.18964982
TEST_54462,0.23588976
TEST_54463,0.24921279
TEST_54464,0.2889805
TEST_54465,0.06703229
TEST_54466,0.27249506
TEST_54467,0.15661629
TEST_54468,0.42396685
TEST_54469,0.27287588
TEST_54470,0.17638494
TEST_54471,0.43413597
TEST_54472,0.25437176
TEST_54473,0.20034349
TEST_54474,0.35516375
TEST_54475,0.45584896
TEST_54476,0.5348169
TEST_54477,0.47353137
TEST_54478,0.28824273
TEST_54479,0.29835472
TEST_54480,0.5249827
TEST_54481,0.01569349
TEST_54482,0.059758782
TEST_54483,0.2175204
TEST_54484,0.0011367189
TEST_54485,0.16152063
TEST_54486,0.41961202
TEST_54487,0.07130385
TEST_54488,0.16898246
TEST_54489,0.479901
TEST_54490,0.46027952
TEST_54491,0.0007440733
TEST_54492,0.15702742
TEST_54493,0.0009728776
TEST_54494,0.034806862
TEST_54495,0.5289826
TEST_54496,0.3063408
TEST_54497,0.0013701981
TEST_54498,0.296644
TEST_54499,0.00042229786
TEST_54500,0.43381745
TEST_54501,0.3871965
TEST_54502,0.25367904
TEST_54503,0.067742646
TEST_54504,0.3189078
TEST_54505,0.36446336
TEST_54506,0.1709666
TEST_54507,0.00027302108
TEST_54508,0.044844728
TEST_54509,0.00037518493
TEST_54510,0.15178803
TEST_54511,0.22656505
TEST_54512,0.38017747
TEST_54513,0.29687738
TEST_54514,0.14159077
TEST_54515,0.14836627
TEST_54516,0.5335097
TEST_54517,0.4026837
TEST_54518,0.002486661
TEST_54519,0.2939083
TEST_54520,0.5976516
TEST_54521,0.18800712
TEST_54522,0.25941086
TEST_54523,0.2458829
TEST_54524,0.3643026
TEST_54525,0.00064858526
TEST_54526,0.39602646
TEST_54527,0.22987881
TEST_54528,0.61411744
TEST_54529,0.4995392
TEST_54530,0.33119154
TEST_54531,0.22917816
TEST_54532,0.37048057
TEST_54533,0.0004595492
TEST_54534,0.3153726
TEST_54535,0.6597332
TEST_54536,0.105301306
TEST_54537,0.33956456
TEST_54538,0.40618798
TEST_54539,0.22550696
TEST_54540,0.29322702
TEST_54541,0.3720562
TEST_54542,0.19299231
TEST_54543,0.09124716
TEST_54544,0.6342864
TEST_54545,0.44567448
TEST_54546,0.0017358267
TEST_54547,0.6223827
TEST_54548,0.16538791
TEST_54549,0.44205132
TEST_54550,0.096667275
TEST_54551,0.20666234
TEST_54552,0.41495413
TEST_54553,0.23921119
TEST_54554,0.00040031195
TEST_54555,0.5117185
TEST_54556,0.48841304
TEST_54557,0.5470457
TEST_54558,0.30046904
TEST_54559,0.07743211
TEST_54560,0.3733391
TEST_54561,0.34698954
TEST_54562,0.3689517
TEST_54563,0.18830003
TEST_54564,0.27924594
TEST_54565,0.21624827
TEST_54566,0.48065218
TEST_54567,0.32503074
TEST_54568,0.2358271
TEST_54569,0.4126703
TEST_54570,0.41368645
TEST_54571,0.08173301
TEST_54572,0.40025955
TEST_54573,0.21756774
TEST_54574,0.0974163
TEST_54575,0.13959871
TEST_54576,0.32283565
TEST_54577,0.4371822
TEST_54578,0.2833773
TEST_54579,0.45210055
TEST_54580,0.32245192
TEST_54581,0.0005204349
TEST_54582,0.0013325555
TEST_54583,0.16466005
TEST_54584,0.315822
TEST_54585,0.30009368
TEST_54586,0.30799708
TEST_54587,0.010089925
TEST_54588,0.09510505
TEST_54589,0.14038646
TEST_54590,0.3655
TEST_54591,0.23935561
TEST_54592,0.00040174773
TEST_54593,0.34836504
TEST_54594,0.35607335
TEST_54595,0.4712249
TEST_54596,0.33675298
TEST_54597,0.52656555
TEST_54598,0.3002756
TEST_54599,0.14317907
TEST_54600,0.64130485
TEST_54601,0.35830903
TEST_54602,0.529433
TEST_54603,0.21219753
TEST_54604,0.43143052
TEST_54605,0.0008035019
TEST_54606,0.0013002098
TEST_54607,0.491443
TEST_54608,0.56502867
TEST_54609,0.42871508
TEST_54610,0.00043587462
TEST_54611,0.3700262
TEST_54612,0.51551515
TEST_54613,0.27332544
TEST_54614,0.37819007
TEST_54615,0.46303076
TEST_54616,0.40475175
TEST_54617,0.11765221
TEST_54618,0.18416505
TEST_54619,0.19372101
TEST_54620,0.4165232
TEST_54621,0.34873638
TEST_54622,0.31466985
TEST_54623,0.3924238
TEST_54624,0.16070932
TEST_54625,0.3422678
TEST_54626,0.19671886
TEST_54627,0.18754418
TEST_54628,0.24580221
TEST_54629,0.11424279
TEST_54630,0.00030673397
TEST_54631,0.16620503
TEST_54632,0.243165
TEST_54633,0.07981323
TEST_54634,0.4069763
TEST_54635,0.00031176428
TEST_54636,0.00042708352
TEST_54637,0.354578
TEST_54638,0.0006067054
TEST_54639,0.37169293
TEST_54640,0.14466499
TEST_54641,0.5307865
TEST_54642,0.0020145874
TEST_54643,0.44009018
TEST_54644,0.55925435
TEST_54645,0.312994
TEST_54646,0.44229874
TEST_54647,0.22889306
TEST_54648,0.49542984
TEST_54649,0.19801636
TEST_54650,0.5305237
TEST_54651,0.5118694
TEST_54652,0.35955074
TEST_54653,0.15358591
TEST_54654,0.47048414
TEST_54655,0.08193824
TEST_54656,0.45558172
TEST_54657,0.20409785
TEST_54658,0.3228784
TEST_54659,0.40062568
TEST_54660,0.43893602
TEST_54661,0.48813477
TEST_54662,0.14917308
TEST_54663,0.15831767
TEST_54664,0.028137134
TEST_54665,0.5863579
TEST_54666,0.46763805
TEST_54667,0.35995916
TEST_54668,0.33921593
TEST_54669,0.26522896
TEST_54670,0.0027012082
TEST_54671,0.39228266
TEST_54672,0.24701102
TEST_54673,0.425557
TEST_54674,0.41152844
TEST_54675,0.0009608283
TEST_54676,0.16491072
TEST_54677,0.18158852
TEST_54678,0.3310775
TEST_54679,0.42602086
TEST_54680,0.45815414
TEST_54681,0.00046556312
TEST_54682,0.18993492
TEST_54683,0.44173557
TEST_54684,0.6038798
TEST_54685,0.3146846
TEST_54686,0.31347644
TEST_54687,0.5117795
TEST_54688,0.32507637
TEST_54689,0.19835167
TEST_54690,0.3591625
TEST_54691,0.17999448
TEST_54692,0.14537355
TEST_54693,0.08112561
TEST_54694,0.29629084
TEST_54695,0.37791666
TEST_54696,0.5568851
TEST_54697,0.29674804
TEST_54698,0.5182337
TEST_54699,0.20130357
TEST_54700,0.4869667
TEST_54701,0.16430028
TEST_54702,0.4349005
TEST_54703,0.27193868
TEST_54704,0.5770277
TEST_54705,0.29128528
TEST_54706,0.4277538
TEST_54707,0.44501457
TEST_54708,0.001835321
TEST_54709,0.35852575
TEST_54710,0.0016581946
TEST_54711,0.10144589
TEST_54712,0.5751963
TEST_54713,0.001387224
TEST_54714,0.3696978
TEST_54715,0.45718238
TEST_54716,0.25867444
TEST_54717,0.301227
TEST_54718,0.45960987
TEST_54719,0.00061561447
TEST_54720,0.0006633413
TEST_54721,0.016421985
TEST_54722,0.3333611
TEST_54723,0.0006465347
TEST_54724,0.31442994
TEST_54725,0.15449573
TEST_54726,0.36994892
TEST_54727,0.12501763
TEST_54728,0.00048818652
TEST_54729,0.49489245
TEST_54730,0.27595615
TEST_54731,0.3194933
TEST_54732,0.10681313
TEST_54733,0.00045389388
TEST_54734,0.19584422
TEST_54735,0.65780723
TEST_54736,0.39903402
TEST_54737,0.1367175
TEST_54738,0.4145857
TEST_54739,0.3912376
TEST_54740,0.17649485
TEST_54741,0.31568515
TEST_54742,0.044445015
TEST_54743,0.45128435
TEST_54744,0.23526534
TEST_54745,0.08705362
TEST_54746,0.00037332106
TEST_54747,0.23554677
TEST_54748,0.09923169
TEST_54749,0.49798647
TEST_54750,0.4963398
TEST_54751,0.34923416
TEST_54752,0.48803642
TEST_54753,0.17589043
TEST_54754,0.37523568
TEST_54755,0.23273386
TEST_54756,0.48731816
TEST_54757,0.6095486
TEST_54758,0.0019192577
TEST_54759,0.0007117386
TEST_54760,0.5974548
TEST_54761,0.1696111
TEST_54762,0.0010512102
TEST_54763,0.25625205
TEST_54764,0.42247579
TEST_54765,0.48629746
TEST_54766,0.2166815
TEST_54767,0.018765189
TEST_54768,0.43761888
TEST_54769,0.130395
TEST_54770,0.3945938
TEST_54771,0.2957682
TEST_54772,0.4943645
TEST_54773,0.17226969
TEST_54774,0.0008778788
TEST_54775,0.3001762
TEST_54776,0.17785257
TEST_54777,0.48486015
TEST_54778,0.5982851
TEST_54779,0.4024251
TEST_54780,0.20943157
TEST_54781,0.0003971317
TEST_54782,0.096738584
TEST_54783,0.56900865
TEST_54784,0.0008310482
TEST_54785,0.14644304
TEST_54786,0.00031317514
TEST_54787,0.33146608
TEST_54788,0.0002613592
TEST_54789,0.00035191435
TEST_54790,0.5340818
TEST_54791,0.40305102
TEST_54792,0.00047785818
TEST_54793,0.4589404
TEST_54794,0.13849913
TEST_54795,0.00050193974
TEST_54796,0.47101513
TEST_54797,0.37737986
TEST_54798,0.5852991
TEST_54799,0.0005498276
TEST_54800,0.4173382
TEST_54801,0.25704688
TEST_54802,0.08088027
TEST_54803,0.32013184
TEST_54804,0.48835927
TEST_54805,0.001165475
TEST_54806,0.4996119
TEST_54807,0.46863094
TEST_54808,0.0010390145
TEST_54809,0.49730697
TEST_54810,0.05187401
TEST_54811,0.0006306992
TEST_54812,0.0010765643
TEST_54813,0.42697743
TEST_54814,0.00046901673
TEST_54815,0.13852096
TEST_54816,0.28789493
TEST_54817,0.32876605
TEST_54818,0.32579654
TEST_54819,0.5503918
TEST_54820,0.21835643
TEST_54821,0.35986733
TEST_54822,0.0009717358
TEST_54823,0.33450815
TEST_54824,0.34892616
TEST_54825,0.00058760657
TEST_54826,0.19217555
TEST_54827,0.22809367
TEST_54828,0.27142227
TEST_54829,0.27161583
TEST_54830,0.40090623
TEST_54831,0.09470863
TEST_54832,0.07957529
TEST_54833,0.54530513
TEST_54834,0.0009230219
TEST_54835,0.19403885
TEST_54836,0.36851305
TEST_54837,0.29762304
TEST_54838,0.07906432
TEST_54839,0.32719362
TEST_54840,0.24173275
TEST_54841,0.40183523
TEST_54842,0.3062341
TEST_54843,0.0008063091
TEST_54844,0.4771081
TEST_54845,0.50749207
TEST_54846,0.30084825
TEST_54847,0.50026697
TEST_54848,0.61652935
TEST_54849,0.09661515
TEST_54850,0.021588812
TEST_54851,0.0587955
TEST_54852,0.5650872
TEST_54853,0.52388215
TEST_54854,0.38306147
TEST_54855,0.24527055
TEST_54856,0.20878263
TEST_54857,0.49328142
TEST_54858,0.49036402
TEST_54859,0.00046946362
TEST_54860,0.53523666
TEST_54861,0.097825326
TEST_54862,0.63332397
TEST_54863,0.6247953
TEST_54864,0.00063941267
TEST_54865,0.27002373
TEST_54866,0.17047587
TEST_54867,0.57957447
TEST_54868,0.0005440569
TEST_54869,0.12149478
TEST_54870,0.16025542
TEST_54871,0.000561249
TEST_54872,0.573471
TEST_54873,0.14786814
TEST_54874,0.40163144
TEST_54875,0.22437981
TEST_54876,0.43964192
TEST_54877,0.42665994
TEST_54878,0.28129148
TEST_54879,0.0006350898
TEST_54880,0.07050942
TEST_54881,0.00058839895
TEST_54882,0.0004559683
TEST_54883,0.30668935
TEST_54884,0.00061473495
TEST_54885,0.49061224
TEST_54886,0.422545
TEST_54887,0.22245684
TEST_54888,0.11385349
TEST_54889,0.01979403
TEST_54890,0.0008277142
TEST_54891,0.0007300287
TEST_54892,0.25760585
TEST_54893,0.41922557
TEST_54894,0.002553516
TEST_54895,0.66205496
TEST_54896,0.0006262714
TEST_54897,0.0031035717
TEST_54898,0.14275266
TEST_54899,0.5042616
TEST_54900,0.00043831565
TEST_54901,0.3072547
TEST_54902,0.09438408
TEST_54903,0.1750273
TEST_54904,0.45795724
TEST_54905,0.57808524
TEST_54906,0.16500574
TEST_54907,0.4739319
TEST_54908,0.5870073
TEST_54909,0.00084961025
TEST_54910,0.56261164
TEST_54911,0.13867144
TEST_54912,0.1885823
TEST_54913,0.25424275
TEST_54914,0.0021633767
TEST_54915,0.0005478886
TEST_54916,0.42168316
TEST_54917,0.33165085
TEST_54918,0.46653298
TEST_54919,0.44166097
TEST_54920,0.5544304
TEST_54921,0.39324862
TEST_54922,0.6508034
TEST_54923,0.25729796
TEST_54924,0.20389237
TEST_54925,0.2685608
TEST_54926,0.3595187
TEST_54927,0.31095633
TEST_54928,0.11688171
TEST_54929,0.10816078
TEST_54930,0.003470679
TEST_54931,0.09370052
TEST_54932,0.20642696
TEST_54933,0.4544927
TEST_54934,0.00030814408
TEST_54935,0.26844093
TEST_54936,0.15089026
TEST_54937,0.050695144
TEST_54938,0.00044910755
TEST_54939,0.44894874
TEST_54940,0.35216582
TEST_54941,0.51361465
TEST_54942,0.44876826
TEST_54943,0.0005483318
TEST_54944,0.44424465
TEST_54945,0.03821579
TEST_54946,0.19078675
TEST_54947,0.00038828113
TEST_54948,0.06627415
TEST_54949,0.1666303
TEST_54950,0.2513162
TEST_54951,0.00039645424
TEST_54952,0.31309658
TEST_54953,0.22325513
TEST_54954,0.3762333
TEST_54955,0.0002641283
TEST_54956,0.5782691
TEST_54957,0.21884607
TEST_54958,0.62823826
TEST_54959,0.33393696
TEST_54960,0.00043930783
TEST_54961,0.37350777
TEST_54962,0.0008298193
TEST_54963,0.06793585
TEST_54964,0.34810665
TEST_54965,0.20138487
TEST_54966,0.21547394
TEST_54967,0.4266191
TEST_54968,0.4155487
TEST_54969,0.0007209706
TEST_54970,0.31158352
TEST_54971,0.04412801
TEST_54972,0.29087335
TEST_54973,0.62203854
TEST_54974,0.10022362
TEST_54975,0.335454
TEST_54976,0.1473199
TEST_54977,0.33143258
TEST_54978,0.39584765
TEST_54979,0.6444273
TEST_54980,0.28308177
TEST_54981,0.25293374
TEST_54982,0.13906747
TEST_54983,0.2883136
TEST_54984,0.43217528
TEST_54985,0.43698797
TEST_54986,0.0006310765
TEST_54987,0.47866893
TEST_54988,0.13831757
TEST_54989,0.28765255
TEST_54990,0.49925005
TEST_54991,0.33117408
TEST_54992,0.018153545
TEST_54993,0.645699
TEST_54994,0.17561445
TEST_54995,0.18412858
TEST_54996,0.1373318
TEST_54997,0.55497694
TEST_54998,0.3385015
TEST_54999,0.47532156
TEST_55000,0.42643553
TEST_55001,0.019642714
TEST_55002,0.0006219821
TEST_55003,0.32566988
TEST_55004,0.42556491
TEST_55005,0.16842434
TEST_55006,0.22566752
TEST_55007,0.3887434
TEST_55008,0.48194116
TEST_55009,0.06287642
TEST_55010,0.4864709
TEST_55011,0.51379234
TEST_55012,0.30212983
TEST_55013,0.67384994
TEST_55014,0.3539793
TEST_55015,0.3306578
TEST_55016,0.008284253
TEST_55017,0.10420027
TEST_55018,0.22619212
TEST_55019,0.0020687967
TEST_55020,0.67574567
TEST_55021,0.00090485363
TEST_55022,0.36657223
TEST_55023,0.21957044
TEST_55024,0.48657888
TEST_55025,0.5920417
TEST_55026,0.38039812
TEST_55027,0.17668389
TEST_55028,0.2075816
TEST_55029,0.12650849
TEST_55030,0.37670383
TEST_55031,0.22629881
TEST_55032,0.53532976
TEST_55033,0.4178849
TEST_55034,0.3773977
TEST_55035,0.22256199
TEST_55036,0.531195
TEST_55037,0.18284276
TEST_55038,0.28543103
TEST_55039,0.00065014797
TEST_55040,0.31450388
TEST_55041,0.49410638
TEST_55042,0.08309885
TEST_55043,0.431088
TEST_55044,0.5979256
TEST_55045,0.3258236
TEST_55046,0.22781356
TEST_55047,0.5067979
TEST_55048,0.018724032
TEST_55049,0.50380963
TEST_55050,0.0019369702
TEST_55051,0.33673707
TEST_55052,0.42750826
TEST_55053,0.3087176
TEST_55054,0.34972098
TEST_55055,0.15401927
TEST_55056,0.36957526
TEST_55057,0.35808867
TEST_55058,0.33739188
TEST_55059,0.10553539
TEST_55060,0.38642618
TEST_55061,0.074895605
TEST_55062,0.39460576
TEST_55063,0.33194053
TEST_55064,0.4840928
TEST_55065,0.09633785
TEST_55066,0.4800048
TEST_55067,0.0007355066
TEST_55068,0.28460178
TEST_55069,0.5462273
TEST_55070,0.20399304
TEST_55071,0.5377696
TEST_55072,0.29121184
TEST_55073,0.1385123
TEST_55074,0.15201145
TEST_55075,0.31826115
TEST_55076,0.25691605
TEST_55077,0.48865345
TEST_55078,0.0018454688
TEST_55079,0.26535892
TEST_55080,0.44618604
TEST_55081,0.5973207
TEST_55082,0.079177275
TEST_55083,0.5168776
TEST_55084,0.21916755
TEST_55085,0.5743624
TEST_55086,0.18734805
TEST_55087,0.23019166
TEST_55088,0.0008006316
TEST_55089,0.12705301
TEST_55090,0.00044448394
TEST_55091,0.28637248
TEST_55092,0.53170276
TEST_55093,0.23411186
TEST_55094,0.26304
TEST_55095,0.428051
TEST_55096,0.0011759424
TEST_55097,0.23670737
TEST_55098,0.5812902
TEST_55099,0.041900016
TEST_55100,0.3925231
TEST_55101,0.0001839348
TEST_55102,0.49528128
TEST_55103,0.07710588
TEST_55104,0.26364693
TEST_55105,0.44811586
TEST_55106,0.26817352
TEST_55107,0.08357284
TEST_55108,0.38025996
TEST_55109,0.43939942
TEST_55110,0.3385192
TEST_55111,0.35007876
TEST_55112,0.4890354
TEST_55113,0.48857096
TEST_55114,0.006049624
TEST_55115,0.18530723
TEST_55116,0.35325137
TEST_55117,0.14295134
TEST_55118,0.29540753
TEST_55119,0.00048147966
TEST_55120,0.2035287
TEST_55121,0.27988553
TEST_55122,0.30518112
TEST_55123,0.25840926
TEST_55124,0.34652802
TEST_55125,0.4847636
TEST_55126,0.0004308895
TEST_55127,0.269974
TEST_55128,0.28619695
TEST_55129,0.49152112
TEST_55130,0.46034533
TEST_55131,0.550505
TEST_55132,0.33777475
TEST_55133,0.21406588
TEST_55134,0.5250001
TEST_55135,0.509317
TEST_55136,0.56166214
TEST_55137,0.0005542823
TEST_55138,0.00036285183
TEST_55139,0.5024566
TEST_55140,0.548226
TEST_55141,0.0024412852
TEST_55142,0.36107263
TEST_55143,0.3519317
TEST_55144,0.091052555
TEST_55145,0.5316984
TEST_55146,0.12584358
TEST_55147,0.014222492
TEST_55148,0.32553235
TEST_55149,0.3797923
TEST_55150,0.11728308
TEST_55151,0.00039754552
TEST_55152,0.00076465186
TEST_55153,0.06619693
TEST_55154,0.28649858
TEST_55155,0.27480584
TEST_55156,0.19195327
TEST_55157,0.14792514
TEST_55158,0.3293621
TEST_55159,0.0018434619
TEST_55160,0.1933456
TEST_55161,0.14911734
TEST_55162,0.44418266
TEST_55163,0.00036786406
TEST_55164,0.6033418
TEST_55165,0.30127805
TEST_55166,0.4542213
TEST_55167,0.2506142
TEST_55168,0.37431538
TEST_55169,0.0015551761
TEST_55170,0.55811626
TEST_55171,0.0775579
TEST_55172,0.50055027
TEST_55173,0.33430138
TEST_55174,0.2781012
TEST_55175,0.20285337
TEST_55176,0.16639504
TEST_55177,0.00027948045
TEST_55178,0.06327079
TEST_55179,0.6190353
TEST_55180,0.0007574846
TEST_55181,0.15813504
TEST_55182,0.09072773
TEST_55183,0.35009992
TEST_55184,0.5547616
TEST_55185,0.10495708
TEST_55186,0.15340866
TEST_55187,0.25248817
TEST_55188,0.00037729787
TEST_55189,0.35014662
TEST_55190,0.1984677
TEST_55191,0.3546074
TEST_55192,0.40319967
TEST_55193,0.44540358
TEST_55194,0.39389387
TEST_55195,0.2033907
TEST_55196,0.0019365194
TEST_55197,0.08914057
TEST_55198,0.3784661
TEST_55199,0.30530557
TEST_55200,0.46372515
TEST_55201,0.3724616
TEST_55202,0.32174274
TEST_55203,0.21621184
TEST_55204,0.042873833
TEST_55205,0.4713326
TEST_55206,0.34675816
TEST_55207,0.19917566
TEST_55208,0.2782776
TEST_55209,0.13416074
TEST_55210,0.50314087
TEST_55211,0.09536493
TEST_55212,0.59458995
TEST_55213,0.00044111873
TEST_55214,0.049560174
TEST_55215,0.25283727
TEST_55216,0.20890655
TEST_55217,0.00031486782
TEST_55218,0.3768139
TEST_55219,0.37703696
TEST_55220,0.50525975
TEST_55221,0.47357166
TEST_55222,0.23462196
TEST_55223,0.0025674258
TEST_55224,0.16757278
TEST_55225,0.10426775
TEST_55226,0.22398758
TEST_55227,0.47911534
TEST_55228,0.3704284
TEST_55229,0.00086494145
TEST_55230,0.0002502421
TEST_55231,0.00040118129
TEST_55232,0.47456622
TEST_55233,0.19352809
TEST_55234,0.14107606
TEST_55235,0.4287513
TEST_55236,0.5845096
TEST_55237,0.4728587
TEST_55238,0.24527976
TEST_55239,0.12770228
TEST_55240,0.17913735
TEST_55241,0.4587653
TEST_55242,0.30288348
TEST_55243,0.027079796
TEST_55244,0.24619228
TEST_55245,0.4458245
TEST_55246,0.22060181
TEST_55247,0.2556489
TEST_55248,0.26720646
TEST_55249,0.16061766
TEST_55250,0.43353063
TEST_55251,0.5484502
TEST_55252,0.31418717
TEST_55253,0.32306117
TEST_55254,0.3121015
TEST_55255,0.56000316
TEST_55256,0.0976882
TEST_55257,0.30029193
TEST_55258,0.37241518
TEST_55259,0.34235132
TEST_55260,0.13538992
TEST_55261,0.5513189
TEST_55262,0.5946706
TEST_55263,0.44017196
TEST_55264,0.5133042
TEST_55265,0.17785771
TEST_55266,0.5535148
TEST_55267,0.3188926
TEST_55268,0.4253369
TEST_55269,0.32019866
TEST_55270,0.11128383
TEST_55271,0.0026189596
TEST_55272,0.28001177
TEST_55273,0.18032767
TEST_55274,0.076028265
TEST_55275,0.25738335
TEST_55276,0.3015754
TEST_55277,0.0010030422
TEST_55278,0.26746824
TEST_55279,0.0014224423
TEST_55280,0.42510167
TEST_55281,0.29440913
TEST_55282,0.019433059
TEST_55283,0.0003001238
TEST_55284,0.396986
TEST_55285,0.3821956
TEST_55286,0.37075868
TEST_55287,0.6298466
TEST_55288,0.075448416
TEST_55289,0.00028020667
TEST_55290,0.3925852
TEST_55291,0.02028942
TEST_55292,0.05737768
TEST_55293,0.44428495
TEST_55294,0.43716168
TEST_55295,0.00066810066
TEST_55296,0.59633654
TEST_55297,0.53138375
TEST_55298,0.0004361535
TEST_55299,0.28554672
TEST_55300,0.5910454
TEST_55301,0.25837672
TEST_55302,0.22056659
TEST_55303,0.0006486526
TEST_55304,0.53327537
TEST_55305,0.00026734816
TEST_55306,0.37462762
TEST_55307,0.28486708
TEST_55308,0.28495252
TEST_55309,0.23090638
TEST_55310,0.48468712
TEST_55311,0.4469044
TEST_55312,0.22719428
TEST_55313,0.000280067
TEST_55314,0.20544507
TEST_55315,0.00033902947
TEST_55316,0.302608
TEST_55317,0.44477576
